shipment_id,ship_date,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,promised_transit_days,actual_transit_days,freight_cost_usd
SHP0000745,2024-01-08,GB,DE,DHL-Freight,Rail,1512.3,7.36,6820.9,3,0,82.5,35809.22,13,12,2862.73
SHP0014036,2024-12-20,IN,PL,Kuehne+Nagel,Rail,1317.6,4.98,7120.1,334,0,86.2,45414.68,12,12,2986.94
SHP0004693,2024-01-07,DE,NL,DHL-Freight,Rail,911.4,3.26,6938.4,495,0,93.3,26835.51,13,12,1682.72
SHP0000141,2025-02-19,PL,US,DB Schenker,Rail,1616.4,5.15,939.2,334,0,116.8,84027.23,11,11,2506.73
SHP0018432,2024-12-21,FR,TR,Kuehne+Nagel,Air,2113.4,5.69,15251.0,255,0,100.7,47509.31,10,10,3784.5
SHP0013493,2025-06-23,VN,FR,Kuehne+Nagel,Sea,263.6,1.11,7995.7,391,0,96.7,13647.97,29,28,828.42
SHP0010769,2025-05-06,US,DE,DB Schenker,Road,192.4,1.06,8181.7,418,0,107.5,10972.37,7,7,1670.43
SHP0018914,2024-05-11,GB,IN,Kuehne+Nagel,Rail,2375.8,13.95,18390.9,150,0,101.1,142381.72,16,20,4593.95
SHP0000454,2024-09-14,VN,IN,Expeditors,Road,2524.2,7.79,6231.1,36,0,121.4,124375.33,7,6,5421.15
SHP0012627,2024-12-13,GB,PL,Expeditors,Sea,1616.2,7.46,7552.7,291,0,111.3,34781.66,30,29,3811.99
SHP0008698,2024-07-02,GB,CN,DHL-Freight,Rail,700.0,3.15,15211.3,478,0,106.2,20841.5,18,17,3257.91
SHP0005016,2025-04-28,CN,PL,MaerskX,Rail,2306.0,9.39,2799.8,110,0,102.4,100192.05,15,15,4707.6
SHP0019959,2024-10-21,TR,CN,DB Schenker,Air,592.5,3.07,9812.9,154,0,108.8,3028.05,7,6,2621.95
SHP0008632,2024-12-21,GB,FR,CMA-CGM,Air,1358.9,3.9,12999.3,464,0,107.8,19377.93,9,9,2634.86
SHP0011442,2024-05-22,VN,US,CMA-CGM,Rail,375.2,1.41,14239.0,150,0,93.7,4198.97,15,15,2854.34
SHP0018698,2024-06-05,DE,NL,CMA-CGM,Road,742.5,2.98,4656.6,110,0,97.3,30821.38,8,8,1811.48
SHP0007634,2024-04-05,VN,NL,DB Schenker,Road,967.0,3.17,6409.0,264,0,93.9,35338.85,8,7,1893.44
SHP0008302,2024-01-04,IN,FR,Kuehne+Nagel,Rail,1579.7,7.94,4463.2,371,0,96.3,36636.94,12,18,2185.74
SHP0018923,2024-06-01,TR,PL,MaerskX,Road,1179.9,3.16,13446.4,293,0,96.8,48979.27,11,10,3083.38
SHP0018227,2024-07-28,US,DE,Kuehne+Nagel,Rail,742.9,2.77,1052.4,320,0,88.3,19227.07,11,10,1622.98
SHP0019130,2024-05-24,CN,FR,Expeditors,Air,4696.1,14.89,2288.4,438,0,86.8,122331.38,4,3,9001.31
SHP0001745,2025-05-07,IN,NL,DB Schenker,Road,1611.5,4.41,10354.3,456,0,96.0,45137.08,10,9,4297.41
SHP0015197,2025-04-02,US,TR,MaerskX,Sea,2862.6,11.44,16174.7,251,0,94.6,155206.47,33,39,8040.39
SHP0015113,2024-05-10,GB,TR,Kuehne+Nagel,Rail,3486.1,18.47,10999.5,186,0,114.2,199557.34,15,13,8247.77
SHP0013258,2024-01-05,DE,CN,MaerskX,Rail,1553.9,8.63,7701.4,333,0,101.0,70278.31,12,11,3543.56
SHP0002447,2025-01-08,VN,GB,Kuehne+Nagel,Air,1256.9,3.34,11775.3,50,0,103.2,22539.4,7,5,3189.93
SHP0018204,2024-12-17,VN,PL,MaerskX,Sea,776.6,3.05,9250.7,457,0,92.9,43981.78,30,30,2227.33
SHP0011290,2024-11-28,PL,VN,DB Schenker,Air,587.4,1.75,6763.3,390,0,124.0,29860.41,4,9,2154.22
SHP0016760,2024-08-28,PL,TR,DHL-Freight,Road,829.3,3.77,16076.5,382,0,91.2,13916.22,10,15,1940.24
SHP0015567,2024-09-10,IN,US,DHL-Freight,Road,2094.3,7.53,16703.9,1,0,80.4,102938.53,11,10,5056.33
SHP0010386,2025-04-11,US,PL,DHL-Freight,Road,4120.1,10.69,9481.3,205,0,117.0,242178.97,8,7,8613.64
SHP0019462,2024-01-27,TR,FR,MaerskX,Rail,682.4,2.89,17502.0,324,0,110.6,9142.74,17,16,3693.46
SHP0006032,2025-05-04,US,GB,Kuehne+Nagel,Air,4471.1,27.4,809.4,98,0,110.4,27508.65,5,4,6951.77
SHP0005701,2024-01-18,NL,IN,CMA-CGM,Rail,1683.4,9.64,5657.6,359,0,105.8,45925.27,15,21,2853.65
SHP0014705,2024-11-23,CN,IN,Expeditors,Rail,559.4,1.82,8056.5,183,0,122.0,29189.86,16,15,2607.59
SHP0011720,2024-11-03,VN,IN,CMA-CGM,Sea,2147.5,6.69,1755.5,411,0,118.2,71656.02,27,32,2751.21
SHP0000418,2024-10-01,FR,TR,MaerskX,Sea,1991.5,8.58,17929.7,52,0,90.0,79275.23,32,40,4170.28
SHP0008475,2024-08-02,DE,VN,DB Schenker,Rail,999.1,3.13,18761.5,389,0,103.0,53571.78,16,15,3343.89
SHP0007922,2025-01-23,FR,GB,Expeditors,Air,904.9,4.34,1384.6,37,0,103.1,40172.46,5,5,1968.79
SHP0003550,2024-06-08,GB,IN,CMA-CGM,Air,2717.6,8.04,304.3,342,0,94.3,77382.63,5,4,2927.15
SHP0002145,2024-05-11,PL,GB,MaerskX,Sea,336.1,0.85,12217.9,291,0,94.1,19967.43,30,29,2818.92
SHP0016738,2024-02-26,TR,FR,DB Schenker,Road,86.0,0.34,11197.0,320,0,93.9,4260.14,9,7,744.56
SHP0018544,2024-02-16,TR,VN,Expeditors,Rail,654.3,1.72,751.9,47,0,108.5,16923.94,11,10,811.05
SHP0014837,2024-07-08,FR,PL,DHL-Freight,Rail,997.2,2.58,2837.6,80,0,116.6,4361.55,12,16,2578.93
SHP0010554,2025-02-25,IN,GB,DHL-Freight,Air,1480.8,6.35,1679.9,362,0,85.1,18131.68,4,10,2190.15
SHP0017245,2024-12-02,DE,FR,MaerskX,Sea,1636.7,5.59,15767.5,112,0,93.3,15792.5,31,31,5409.07
SHP0017303,2025-03-28,VN,PL,MaerskX,Road,2122.0,6.41,5968.7,449,0,94.6,82261.51,7,7,4512.55
SHP0011372,2024-04-15,TR,PL,DHL-Freight,Rail,1351.1,6.2,9930.0,388,0,102.4,39683.18,14,12,2608.41
SHP0013453,2024-01-06,PL,IN,DB Schenker,Sea,1400.4,9.23,15495.1,127,0,94.4,79482.87,32,37,4206.26
SHP0015983,2024-12-17,FR,GB,MaerskX,Rail,2409.4,10.17,12357.8,221,0,115.3,21019.91,17,16,4745.2
SHP0013947,2025-04-08,DE,FR,Kuehne+Nagel,Rail,2561.1,6.7,800.2,221,0,100.4,33973.29,13,13,4247.83
SHP0009332,2025-05-09,NL,GB,Expeditors,Road,1447.4,6.19,8562.2,153,0,108.2,11334.79,10,10,4282.6
SHP0005565,2025-04-04,IN,FR,Kuehne+Nagel,Air,1017.4,4.65,11263.5,144,0,106.8,12119.55,8,15,1883.7
SHP0015824,2024-11-16,DE,PL,CMA-CGM,Road,1389.9,3.48,15593.6,391,0,110.1,26555.23,10,10,3508.92
SHP0009935,2024-09-24,NL,PL,DHL-Freight,Rail,775.9,4.51,10685.7,83,0,88.5,40095.75,15,14,3211.72
SHP0014735,2025-06-14,US,VN,MaerskX,Road,442.0,1.3,12357.0,338,0,99.0,7777.37,10,10,2600.89
SHP0004554,2024-08-30,GB,PL,DHL-Freight,Air,3511.7,18.37,9308.9,432,0,98.9,183413.88,7,14,6678.53
SHP0009825,2024-03-14,VN,FR,DB Schenker,Sea,1449.4,4.97,3036.6,58,0,84.7,32585.85,28,27,3384.78
SHP0009830,2024-12-19,VN,DE,CMA-CGM,Air,2017.3,6.19,18014.6,196,0,118.3,46937.01,8,13,5330.47
SHP0006072,2024-09-29,PL,TR,DB Schenker,Air,1742.2,9.44,11505.6,143,0,108.8,9490.27,7,7,5188.76
SHP0003735,2024-08-04,CN,VN,CMA-CGM,Air,1553.1,4.44,18416.9,78,0,78.9,20674.0,8,7,4306.56
SHP0016759,2025-06-08,CN,PL,Expeditors,Road,798.2,4.74,5493.6,10,0,80.4,26190.13,8,7,1438.37
SHP0013171,2025-04-04,FR,GB,CMA-CGM,Air,2196.4,8.94,16971.9,464,0,87.1,95005.45,9,8,2945.72
SHP0012979,2025-05-25,GB,CN,MaerskX,Rail,679.7,2.21,314.8,282,0,125.7,5484.67,11,10,1516.6
SHP0016154,2024-05-07,NL,TR,Expeditors,Sea,782.8,2.48,14286.8,6,0,106.7,23926.32,32,30,2634.37
SHP0014211,2024-11-26,GB,VN,DB Schenker,Rail,1794.2,9.28,10430.7,381,0,103.8,23006.35,14,13,5075.96
SHP0015051,2024-06-19,GB,VN,DB Schenker,Rail,3256.5,19.16,18085.0,296,0,95.3,47964.13,17,16,3817.88
SHP0012143,2024-12-22,NL,GB,Expeditors,Air,1461.4,7.08,12976.2,85,0,94.6,74429.49,7,6,2557.85
SHP0008174,2025-02-11,FR,IN,DHL-Freight,Air,1511.0,5.43,2606.4,454,0,116.2,26626.93,3,7,2530.25
SHP0012605,2025-05-09,TR,DE,DHL-Freight,Road,419.8,1.5,16820.6,306,0,86.9,15262.49,9,8,3195.66
SHP0001368,2024-02-17,GB,NL,Kuehne+Nagel,Sea,2076.4,7.2,4906.6,203,0,96.1,37411.1,29,28,2362.27
SHP0017014,2025-06-02,FR,PL,Kuehne+Nagel,Road,1066.5,6.56,13983.5,131,0,95.1,6627.64,9,8,2977.79
SHP0016317,2024-09-03,US,PL,DB Schenker,Road,917.3,5.88,14953.8,270,0,90.4,28919.87,10,10,3688.18
SHP0019539,2024-11-25,CN,FR,CMA-CGM,Air,172.1,0.46,17218.4,37,0,95.7,3030.02,9,8,3314.74
SHP0011400,2024-08-03,TR,PL,CMA-CGM,Sea,2370.0,7.53,2537.0,138,0,112.6,111326.82,28,28,2958.47
SHP0007938,2024-12-20,FR,CN,CMA-CGM,Air,804.9,3.58,11363.5,493,0,104.7,8624.91,7,7,2212.62
SHP0000176,2024-11-10,GB,CN,MaerskX,Air,743.9,2.05,3170.3,44,0,116.2,12923.01,4,3,1655.89
SHP0011822,2024-05-13,DE,TR,Expeditors,Road,1325.5,4.51,8762.1,96,0,108.7,46429.03,8,11,2825.27
SHP0007615,2024-05-26,VN,PL,MaerskX,Sea,1674.7,5.27,11717.0,419,0,115.8,22792.09,30,36,2847.45
SHP0017313,2025-04-17,GB,PL,Expeditors,Sea,1881.3,9.77,18682.6,8,0,94.3,81435.36,33,38,4928.88
SHP0007413,2024-10-25,TR,IN,Kuehne+Nagel,Sea,257.3,0.9,1550.9,295,0,89.3,1237.81,29,30,818.88
SHP0014196,2024-05-27,PL,US,Kuehne+Nagel,Air,3559.1,19.63,4319.4,394,0,105.9,87908.17,5,12,4921.47
SHP0019717,2025-06-07,PL,NL,Kuehne+Nagel,Road,259.3,1.02,6702.2,412,0,93.1,14856.81,8,7,1281.55
SHP0013042,2024-01-01,GB,VN,MaerskX,Sea,482.2,1.63,18871.0,304,0,90.6,21893.77,34,33,1963.69
SHP0003786,2024-10-02,VN,IN,Expeditors,Air,3694.1,12.89,18336.5,496,0,83.4,208831.33,8,7,10252.79
SHP0002133,2024-01-16,GB,TR,MaerskX,Sea,192.4,0.98,18105.3,224,0,89.4,3106.5,33,33,3296.08
SHP0008317,2024-12-01,NL,GB,DHL-Freight,Road,1130.7,3.51,14768.1,185,0,115.2,30047.23,10,9,2804.27
SHP0003366,2025-04-12,IN,NL,Kuehne+Nagel,Sea,4757.8,23.63,5533.9,41,0,87.7,130627.69,30,29,9337.18
SHP0017926,2025-02-10,IN,US,Kuehne+Nagel,Road,5442.9,15.2,13654.3,381,0,94.6,309985.3,10,9,13094.18
SHP0009694,2025-02-15,VN,US,MaerskX,Sea,2314.9,7.55,14084.0,236,1,101.0,113796.15,32,30,4318.87
SHP0012354,2024-08-02,DE,PL,Kuehne+Nagel,Sea,794.8,2.13,14611.9,424,0,102.2,32311.63,31,30,2464.91
SHP0005748,2024-11-03,TR,FR,DB Schenker,Rail,1732.7,11.43,15274.9,497,1,93.1,68395.88,15,17,3802.16
SHP0002509,2025-04-17,NL,DE,Kuehne+Nagel,Air,2929.4,18.19,7975.7,497,0,84.6,97608.63,7,6,5626.94
SHP0016932,2024-11-21,US,NL,Kuehne+Nagel,Air,4308.3,14.61,6793.5,203,0,99.8,78201.07,6,5,9285.12
SHP0004530,2025-04-25,TR,FR,DHL-Freight,Air,1628.4,10.37,11703.3,197,0,118.8,11487.31,7,7,3127.47
SHP0005260,2025-03-15,GB,IN,DHL-Freight,Sea,3065.9,19.79,18798.6,343,0,105.7,50768.05,33,31,6410.47
SHP0013597,2024-07-28,DE,VN,Expeditors,Sea,1448.4,5.16,11908.9,248,0,98.2,62365.02,30,29,3146.3
SHP0014843,2025-01-17,DE,TR,Expeditors,Air,97.1,0.59,18556.8,261,0,96.8,5771.4,9,8,1905.83
SHP0014580,2025-01-12,PL,FR,DB Schenker,Sea,1754.7,6.94,2209.8,253,0,109.1,66110.3,29,37,3764.98
SHP0013456,2024-09-28,US,NL,Expeditors,Sea,222.8,0.56,1799.3,463,0,114.8,5693.08,29,28,575.73
SHP0019408,2024-09-23,TR,GB,Kuehne+Nagel,Air,,11.98,12487.0,41,0,86.3,104260.66,7,6,4031.73
SHP0015437,2024-12-07,US,DE,DHL-Freight,Road,358.7,1.76,3635.3,307,0,105.5,8175.32,7,7,1109.3
SHP0008557,2025-03-19,IN,VN,CMA-CGM,Road,923.7,2.6,7719.3,245,0,100.1,25788.97,7,7,2218.16
SHP0011943,2024-02-09,US,PL,CMA-CGM,Air,2508.8,8.37,5782.9,41,0,87.9,75458.1,5,9,2585.42
SHP0005925,2025-06-18,US,TR,DB Schenker,Rail,2670.7,10.75,319.8,180,0,99.3,150684.79,14,14,5114.25
SHP0012722,2024-01-27,FR,US,Expeditors,Road,101.0,0.34,12313.0,491,1,86.8,1049.54,9,8,2096.52
SHP0019720,2025-06-19,US,VN,CMA-CGM,Road,465.8,1.33,9965.1,480,0,87.7,2862.32,7,12,1279.38
SHP0018082,2024-11-06,TR,PL,DHL-Freight,Rail,1021.6,3.19,9156.6,97,0,113.2,53357.59,13,11,3094.9
SHP0012772,2025-04-13,CN,US,Kuehne+Nagel,Rail,732.5,3.88,4688.9,319,0,89.8,13905.7,13,15,1810.95
SHP0006608,2025-06-03,NL,PL,DHL-Freight,Air,1473.0,5.24,7976.3,303,0,80.6,53295.65,6,6,1841.93
SHP0011956,2024-08-31,GB,DE,Kuehne+Nagel,Sea,1202.6,5.84,7303.5,455,0,107.3,11011.99,29,28,2543.5
SHP0019362,2024-09-04,GB,VN,DHL-Freight,Sea,811.2,3.72,1993.5,345,0,81.7,43738.7,28,27,1811.74
SHP0019814,2025-06-05,FR,GB,Kuehne+Nagel,Air,2123.4,7.46,1338.6,470,0,98.3,106426.54,5,10,2868.33
SHP0005236,2025-01-01,PL,FR,DB Schenker,Sea,1023.7,2.62,9040.4,189,0,97.0,4617.39,29,30,2699.43
SHP0000872,2025-02-08,TR,PL,MaerskX,Sea,537.6,1.69,12508.7,159,0,114.3,22296.45,30,31,2173.5
SHP0000935,2025-02-23,PL,TR,Kuehne+Nagel,Air,1864.1,4.99,17138.3,126,0,84.0,105198.44,9,8,4289.15
SHP0000291,2024-11-15,VN,GB,Kuehne+Nagel,Rail,2072.0,6.83,4571.8,177,0,82.1,24312.57,12,16,4588.68
SHP0002263,2024-12-04,GB,VN,DHL-Freight,Rail,1170.1,4.94,558.6,158,1,110.6,15701.73,11,11,1384.41
SHP0015901,2024-09-09,CN,PL,MaerskX,Rail,1211.8,3.11,3733.7,67,0,104.8,52248.86,14,13,1857.68
SHP0013891,2025-06-06,US,VN,Kuehne+Nagel,Sea,402.3,1.11,18688.6,179,0,111.5,5101.43,31,30,1943.27
SHP0014666,2024-01-24,TR,IN,CMA-CGM,Air,1391.6,4.66,1929.0,445,0,114.4,82956.31,3,3,2630.53
SHP0009696,2024-01-14,VN,US,CMA-CGM,Rail,493.7,1.74,14765.4,314,0,101.3,25655.13,14,15,2000.48
SHP0002444,2025-02-25,NL,PL,MaerskX,Road,1901.6,9.31,11000.2,218,0,107.0,85486.07,10,17,4237.04
SHP0016311,2024-09-21,VN,FR,DB Schenker,Road,2369.4,10.09,598.2,97,0,103.1,56290.57,5,4,4030.97
SHP0017836,2024-04-22,CN,PL,Kuehne+Nagel,Road,1188.0,5.62,15641.7,123,0,92.9,7045.29,11,10,3034.22
SHP0012054,2024-08-01,PL,US,DB Schenker,Sea,521.3,3.32,3421.9,84,0,96.0,10042.0,30,30,1322.73
SHP0004377,2024-03-03,CN,TR,CMA-CGM,Rail,2280.7,12.47,1076.1,341,0,70.0,134075.29,14,14,2102.91
SHP0003994,2024-04-24,PL,TR,MaerskX,Road,1940.8,11.87,16509.6,200,0,102.0,100133.9,11,17,4166.58
SHP0011193,2025-02-16,PL,DE,Expeditors,Air,743.7,4.52,6695.6,125,0,101.4,27858.81,7,7,1977.24
SHP0014137,2024-06-06,IN,TR,MaerskX,Sea,2171.2,5.88,13342.8,266,0,110.2,80932.76,32,31,5234.32
SHP0009770,2025-06-18,PL,DE,DB Schenker,Rail,1371.5,4.32,1725.1,374,0,76.5,10261.92,14,13,1582.6
SHP0004435,2024-08-05,US,PL,Expeditors,Road,2118.8,6.47,6412.8,427,0,89.4,10920.45,7,7,5251.73
SHP0017281,2024-05-07,IN,CN,DB Schenker,Sea,1114.8,6.06,977.9,161,0,98.0,32254.72,29,28,1988.05
SHP0017920,2024-02-16,US,FR,MaerskX,Sea,2346.1,9.63,2565.6,334,0,87.6,111119.13,29,28,2445.66
SHP0018677,2024-10-08,DE,NL,DB Schenker,Air,2006.8,5.35,2991.1,253,0,126.0,74620.95,7,6,4545.43
SHP0000724,2025-04-19,TR,FR,Expeditors,Air,1153.6,3.29,1066.6,360,0,83.9,12361.01,5,4,1986.44
SHP0013355,2024-03-10,IN,CN,MaerskX,Sea,808.7,4.36,10661.4,348,0,110.4,12566.21,31,30,2033.77
SHP0010110,2024-09-25,VN,US,Kuehne+Nagel,Sea,192.5,0.72,14056.2,191,0,95.9,11358.47,32,32,2282.47
SHP0017894,2024-12-25,PL,CN,DHL-Freight,Rail,1532.6,8.03,14362.0,295,0,79.5,49302.46,14,20,5640.29
SHP0005252,2025-04-25,VN,PL,DB Schenker,Air,1128.5,4.47,4594.3,396,1,84.1,64489.75,3,2,2058.4
SHP0000568,2024-02-28,DE,NL,MaerskX,Air,1278.1,8.45,12213.8,231,0,101.0,33196.66,6,10,2335.09
SHP0008398,2024-10-17,US,DE,DB Schenker,Sea,1577.1,4.46,9422.4,166,0,85.3,39287.77,31,31,3991.29
SHP0019146,2025-03-07,TR,FR,Expeditors,Sea,3242.5,8.61,18176.8,129,0,86.9,127153.26,34,34,9102.97
SHP0011179,2025-05-17,NL,CN,CMA-CGM,Rail,801.4,3.64,9494.3,181,0,105.2,33020.77,14,13,1448.79
SHP0008261,2025-03-11,TR,US,CMA-CGM,Sea,1664.7,4.81,8336.3,142,0,107.9,40903.95,31,35,3663.65
SHP0001571,2024-04-01,FR,NL,DB Schenker,Rail,1432.9,5.89,1172.4,42,0,123.3,9297.73,13,12,2532.09
SHP0000992,2025-03-18,VN,PL,MaerskX,Air,2401.6,6.54,15302.5,182,0,112.5,48963.35,7,7,6620.13
SHP0003373,2024-09-14,DE,TR,Kuehne+Nagel,Sea,300.2,0.91,11515.9,433,0,97.2,14743.92,32,32,1623.83
SHP0014219,2024-11-04,NL,IN,CMA-CGM,Road,1290.9,4.03,18611.1,373,0,131.0,52390.03,13,12,3478.69
SHP0019031,2024-04-25,US,TR,DHL-Freight,Rail,830.7,4.14,8836.0,251,0,129.3,17685.94,13,12,1629.0
SHP0005315,2025-02-20,FR,VN,Kuehne+Nagel,Road,568.0,1.47,11488.0,33,0,72.4,6041.79,11,11,1418.55
SHP0017757,2024-09-13,IN,GB,MaerskX,Road,1084.7,5.0,3630.5,302,0,93.3,31467.5,7,7,2230.92
SHP0004030,2024-11-07,PL,NL,Kuehne+Nagel,Sea,348.4,1.13,16469.5,71,0,122.7,6167.52,33,32,2665.04
SHP0009050,2024-04-15,TR,IN,CMA-CGM,Air,386.0,2.08,7991.0,368,0,100.3,2810.92,7,12,1885.77
SHP0012934,2024-01-06,NL,CN,MaerskX,Rail,695.1,2.14,17610.4,372,0,113.8,19180.12,16,15,3874.58
SHP0008036,2024-03-04,NL,CN,Kuehne+Nagel,Air,5094.1,19.16,16805.3,379,0,95.0,297685.04,8,7,12192.14
SHP0006133,2024-05-29,PL,CN,DB Schenker,Rail,787.4,3.27,17999.3,46,0,154.1,19631.6,17,17,2007.18
SHP0009550,2024-12-27,US,NL,DHL-Freight,Road,2770.2,11.97,17560.9,166,0,94.3,30989.44,11,11,7259.54
SHP0014456,2024-10-09,CN,DE,DHL-Freight,Road,1750.7,6.84,18937.1,381,0,125.3,84124.82,11,10,5224.46
SHP0007729,2025-04-18,US,FR,DHL-Freight,Air,492.6,2.04,10763.5,179,0,101.3,7463.96,7,6,1851.64
SHP0019821,2024-03-17,CN,PL,Expeditors,Rail,506.3,2.91,9880.6,286,1,100.3,18978.46,14,19,2142.08
SHP0015308,2024-12-16,US,TR,MaerskX,Road,1287.3,5.84,11846.8,423,0,117.7,24265.54,9,7,2696.15
SHP0004675,2024-04-19,NL,CN,MaerskX,Sea,1242.7,3.19,1674.9,340,1,93.3,41135.05,28,28,2735.44
SHP0009000,2024-01-30,FR,TR,DHL-Freight,Rail,545.6,3.11,3919.3,345,0,117.3,21467.91,12,12,1468.68
SHP0014529,2025-05-12,US,GB,Kuehne+Nagel,Air,1492.1,6.13,2154.2,50,0,113.4,49667.15,5,5,3284.65
SHP0003902,2025-03-09,US,PL,MaerskX,Road,651.7,2.08,18609.5,302,0,89.2,21735.97,11,10,4001.04
SHP0000613,2025-04-23,VN,CN,CMA-CGM,Road,1284.9,6.66,17901.0,210,0,105.0,12011.54,9,12,4054.66
SHP0013892,2024-06-13,CN,TR,Kuehne+Nagel,Air,1627.3,6.59,11267.0,369,0,120.2,91068.57,7,6,3429.89
SHP0017103,2024-11-04,US,DE,Kuehne+Nagel,Air,2211.5,7.71,15456.6,430,0,113.2,41816.47,7,6,5353.84
SHP0016076,2024-10-24,IN,US,DB Schenker,Rail,1152.7,4.44,7214.1,211,1,106.7,56684.07,13,13,2837.58
SHP0015505,2025-06-18,IN,PL,DB Schenker,Sea,2012.1,6.31,2144.1,444,0,122.3,22320.8,28,30,2638.03
SHP0009447,2024-05-05,CN,IN,Kuehne+Nagel,Sea,1445.6,4.52,10810.7,284,1,96.9,30927.11,32,31,5115.7
SHP0010346,2025-01-05,DE,PL,Kuehne+Nagel,Sea,1340.0,7.85,15881.3,259,0,97.7,32373.65,32,32,2857.3
SHP0007452,2025-02-06,US,NL,MaerskX,Rail,1558.2,5.61,3621.7,271,0,98.7,61189.57,12,11,3310.04
SHP0011064,2024-04-28,GB,CN,DHL-Freight,Road,1209.7,6.12,5024.2,183,0,75.9,60244.08,6,5,2221.94
SHP0006397,2024-04-24,GB,US,Kuehne+Nagel,Air,2600.9,12.36,9580.4,103,0,104.8,104225.68,7,7,3591.27
SHP0009710,2024-08-09,PL,US,DHL-Freight,Road,271.0,0.75,2767.6,128,0,94.4,7888.33,6,5,752.21
SHP0002183,2024-12-22,GB,PL,Kuehne+Nagel,Rail,735.0,2.61,4574.9,258,0,106.6,19901.67,13,12,2207.41
SHP0007447,2024-01-22,CN,IN,CMA-CGM,Road,1680.7,6.32,7281.6,265,0,107.5,12398.0,8,12,2191.58
SHP0006761,2024-10-04,US,DE,MaerskX,Air,287.1,0.9,11768.3,170,0,83.4,12564.85,8,7,1305.85
SHP0008762,2024-09-14,US,GB,DB Schenker,Rail,961.9,5.0,12532.3,258,0,109.1,43987.98,16,15,3449.23
SHP0013688,2025-04-16,FR,VN,Kuehne+Nagel,Road,467.3,2.01,7693.9,202,0,115.5,6509.48,6,5,1999.82
SHP0008338,2024-12-30,CN,PL,Kuehne+Nagel,Road,304.1,0.79,4844.0,80,0,87.9,10808.29,8,7,1184.43
SHP0002802,2024-09-01,IN,VN,DHL-Freight,Air,3497.8,9.55,16790.4,9,0,113.7,200185.78,7,6,4031.27
SHP0009028,2024-10-13,CN,US,DHL-Freight,Sea,330.7,1.32,915.2,256,0,111.6,13426.65,26,25,808.79
SHP0014058,2024-08-12,IN,FR,Kuehne+Nagel,Rail,495.8,1.42,9834.6,457,0,116.0,6840.24,15,13,2415.84
SHP0015383,2024-03-06,DE,NL,DHL-Freight,Rail,1365.2,3.68,1391.0,180,0,104.9,39161.08,11,10,1701.02
SHP0015307,2024-07-28,VN,FR,Kuehne+Nagel,Air,2148.1,7.6,18559.5,263,0,97.1,70632.38,9,8,4288.92
SHP0016929,2024-06-18,CN,PL,MaerskX,Air,863.6,2.96,6170.0,431,0,86.5,14697.1,5,4,2046.81
SHP0010601,2024-11-26,PL,GB,DHL-Freight,Air,2256.2,7.86,16708.8,415,0,97.1,106183.06,9,9,5250.1
SHP0003209,2024-11-22,TR,US,Expeditors,Sea,157.6,0.67,15142.2,253,0,86.4,8166.37,32,32,1374.3
SHP0000055,2024-04-24,VN,IN,DB Schenker,Rail,895.5,2.46,17365.3,122,0,77.7,47630.28,16,14,3790.87
SHP0000429,2024-06-12,TR,GB,Expeditors,Air,2903.2,12.32,18990.5,95,1,100.4,25205.3,8,7,5855.51
SHP0019529,2025-03-23,PL,VN,DB Schenker,Sea,394.5,1.32,18451.4,493,0,120.7,17420.12,33,33,2050.56
SHP0018311,2025-05-08,IN,GB,MaerskX,Sea,1325.5,3.36,18665.8,42,0,99.6,17229.3,32,32,2238.42
SHP0002216,2024-11-23,VN,DE,Kuehne+Nagel,Air,557.6,2.54,2582.4,447,0,86.7,6495.46,5,4,1344.79
SHP0000268,2024-12-15,FR,US,Expeditors,Road,3974.2,20.35,7646.4,202,0,109.3,22366.84,8,7,6532.05
SHP0002262,2024-10-17,VN,CN,DB Schenker,Sea,175.7,0.7,12429.8,37,0,104.0,9651.83,31,39,2257.57
SHP0016401,2025-04-21,CN,US,Expeditors,Sea,1305.5,6.09,11286.1,195,0,107.7,58633.73,30,29,2618.42
SHP0006717,2024-11-16,TR,FR,Expeditors,Sea,1395.9,4.38,3529.9,437,0,99.0,10140.69,30,28,3413.64
SHP0009343,2025-01-30,PL,GB,CMA-CGM,Road,310.0,1.04,3324.0,394,0,96.1,9434.71,6,11,875.95
SHP0004874,2024-08-22,CN,US,CMA-CGM,Sea,1752.6,7.88,13617.1,344,0,108.2,87745.08,32,37,4934.86
SHP0014563,2024-06-08,DE,VN,Expeditors,Sea,527.9,2.48,7493.6,143,0,85.8,22927.68,31,31,1639.48
SHP0004739,2025-03-15,GB,DE,MaerskX,Air,833.9,2.8,9220.1,33,1,83.7,36034.4,7,7,1940.4
SHP0014313,2024-05-22,TR,CN,Expeditors,Rail,2496.2,10.42,1281.2,268,0,104.4,136596.75,12,11,4516.19
SHP0013490,2025-04-30,CN,DE,CMA-CGM,Sea,2827.3,9.25,1625.8,192,0,101.1,28816.53,27,30,2771.61
SHP0003535,2024-12-27,VN,IN,MaerskX,Rail,2343.9,11.34,4373.3,340,0,120.1,36640.28,15,14,5729.82
SHP0002160,2024-01-17,DE,CN,Expeditors,Sea,863.1,3.1,9234.3,447,0,77.7,41084.47,33,31,2450.21
