shipment_id,origin_country,destination_country,carrier,mode,weight_kg,volume_cbm,distance_km,num_items,is_hazardous,fuel_price_index,customs_declared_value_usd,value_density_usd_per_kg,promised_transit_days,ship_month,carrier_avg_delay_rate,carrier_shipment_count,lane_volume,is_delayed
SHP0019433,IN,US,MaerskX,Road,593.4,3.62,7736.8,342,0,94.8,10969.69,18.49,6,9,0.15361354702146962,3307,230,0
SHP0011875,VN,CN,MaerskX,Sea,1381.2,5.17,13153.8,169,0,95.3,46871.79,33.94,32,7,0.15361354702146962,3307,218,0
SHP0008072,DE,FR,Expeditors,Sea,1670.8,4.58,1564.5,219,0,82.5,94827.48,56.76,29,7,0.06552962298025135,3342,232,0
SHP0003235,FR,TR,MaerskX,Sea,3220.9,10.21,12539.4,237,0,91.2,155967.21,48.42,28,1,0.15361354702146962,3307,222,1
SHP0010825,FR,GB,DHL-Freight,Road,776.9,2.31,7851.9,81,0,75.5,19842.94,25.54,7,6,0.2991150442477876,3390,215,0
SHP0016739,FR,NL,DHL-Freight,Air,1604.4,4.04,7287.8,153,0,103.4,74977.03,46.73,7,12,0.2991150442477876,3390,249,1
SHP0005225,GB,VN,DHL-Freight,Sea,415.6,1.22,15838.4,346,0,115.1,19684.73,47.36,31,11,0.2991150442477876,3390,230,1
SHP0010656,IN,TR,DB Schenker,Sea,1625.5,4.99,10305.2,31,0,102.0,36454.58,22.43,31,5,0.18876941457586618,3348,246,1
SHP0013349,IN,TR,DB Schenker,Road,1929.0,8.12,6722.0,277,0,81.9,64268.91,33.32,7,4,0.18876941457586618,3348,246,1
SHP0003083,VN,US,DB Schenker,Air,1282.3,3.32,9521.3,298,0,86.7,70500.29,54.98,6,7,0.18876941457586618,3348,236,1
SHP0000726,NL,CN,Kuehne+Nagel,Rail,2178.2,8.91,5221.3,317,0,84.0,119842.82,55.02,13,6,0.11185006045949214,3308,210,0
SHP0014931,FR,GB,Expeditors,Rail,249.7,0.97,1098.8,233,0,88.4,3374.0,13.51,13,8,0.06552962298025135,3342,215,0
SHP0008493,IN,US,MaerskX,Sea,1138.4,4.79,2563.8,148,0,92.2,45800.28,40.23,29,9,0.15361354702146962,3307,230,0
SHP0000769,IN,DE,DB Schenker,Air,510.1,1.84,7113.4,468,0,89.5,29530.1,57.89,7,8,0.18876941457586618,3348,219,0
SHP0005143,VN,DE,CMA-CGM,Air,1797.5,5.79,8732.7,470,0,105.8,14998.56,8.34,5,5,0.4322884012539185,3190,222,0
SHP0002685,TR,DE,DB Schenker,Road,2589.2,7.0,7897.9,438,0,104.0,20833.54,8.05,9,1,0.18876941457586618,3348,218,0
SHP0009523,PL,VN,MaerskX,Sea,3166.2,12.66,18418.1,465,0,86.7,49756.33,15.71,32,12,0.15361354702146962,3307,225,0
SHP0017268,TR,FR,DHL-Freight,Road,518.9,2.36,2093.4,326,0,77.3,18494.04,35.64,5,12,0.2991150442477876,3390,241,0
SHP0003703,IN,GB,DHL-Freight,Sea,993.1,2.96,6298.9,296,0,105.0,39559.54,39.83,28,5,0.2991150442477876,3390,221,1
SHP0008187,PL,IN,DB Schenker,Air,2366.7,6.11,9190.9,323,0,93.1,10759.74,4.55,4,3,0.18876941457586618,3348,206,0
SHP0013990,VN,DE,Expeditors,Air,3178.4,13.84,4766.6,359,0,94.0,40194.89,12.65,7,2,0.06552962298025135,3342,222,0
SHP0014374,NL,FR,CMA-CGM,Air,556.4,1.43,4540.2,311,0,98.2,2582.5,4.64,7,1,0.4322884012539185,3190,247,1
SHP0014491,CN,FR,CMA-CGM,Sea,1086.0,6.0,15082.9,212,0,94.5,14244.22,13.12,32,6,0.4322884012539185,3190,211,1
SHP0005986,IN,US,MaerskX,Air,1286.0,7.76,16978.6,362,0,121.2,53114.66,41.3,9,1,0.15361354702146962,3307,230,0
SHP0015472,IN,GB,DB Schenker,Rail,545.7,1.47,12380.9,433,0,101.0,23965.49,43.92,16,4,0.18876941457586618,3348,221,0
SHP0014558,NL,US,DHL-Freight,Road,416.8,1.33,4129.5,88,0,97.8,16883.71,40.51,4,12,0.2991150442477876,3390,215,1
SHP0003086,VN,IN,DB Schenker,Air,148.5,0.43,6696.3,98,0,94.9,7319.77,49.29,6,2,0.18876941457586618,3348,203,0
SHP0003496,CN,DE,DB Schenker,Road,1020.1,5.35,3556.0,403,1,102.9,18471.09,18.11,6,9,0.18876941457586618,3348,224,0
SHP0013558,US,VN,DB Schenker,Rail,1213.9,4.17,9073.5,394,0,89.2,34084.54,28.08,15,2,0.18876941457586618,3348,234,0
SHP0003986,US,NL,Kuehne+Nagel,Air,2315.5,6.84,16594.4,446,0,101.2,81904.78,35.37,8,8,0.11185006045949214,3308,233,0
SHP0003165,VN,GB,CMA-CGM,Air,3031.5,10.11,6369.0,367,0,93.1,114568.05,37.79,6,6,0.4322884012539185,3190,227,0
SHP0016140,CN,FR,CMA-CGM,Rail,1160.5,3.13,5437.4,222,0,115.3,47799.78,41.19,12,10,0.4322884012539185,3190,211,0
SHP0012127,PL,IN,DB Schenker,Sea,1518.8,4.68,2758.6,425,0,104.4,64651.63,42.57,28,5,0.18876941457586618,3348,206,0
SHP0014910,FR,GB,Kuehne+Nagel,Sea,778.6,3.79,10310.9,385,0,102.8,5620.13,7.22,30,1,0.11185006045949214,3308,215,0
SHP0004027,FR,DE,DB Schenker,Rail,1843.5,5.39,4236.3,305,0,72.0,7440.3,4.04,12,3,0.18876941457586618,3348,253,1
SHP0010437,IN,US,DHL-Freight,Road,2512.9,7.92,2310.1,77,0,86.7,19547.22,7.78,7,2,0.2991150442477876,3390,230,0
SHP0002747,PL,CN,Kuehne+Nagel,Road,2467.9,6.87,7882.3,470,0,105.9,73666.86,29.85,9,2,0.11185006045949214,3308,226,0
SHP0007676,US,TR,CMA-CGM,Rail,236.9,0.75,4888.1,487,0,89.2,5140.41,21.7,13,3,0.4322884012539185,3190,204,1
SHP0015483,US,FR,Kuehne+Nagel,Road,1185.5,2.99,16547.1,400,0,116.3,61375.13,51.77,11,2,0.11185006045949214,3308,202,0
SHP0019183,CN,VN,CMA-CGM,Sea,1667.1,7.64,2038.6,95,0,104.9,19028.93,11.41,29,7,0.4322884012539185,3190,215,0
SHP0013406,NL,CN,DHL-Freight,Rail,1952.1,9.34,10964.4,418,0,99.5,18695.24,9.58,17,1,0.2991150442477876,3390,210,1
SHP0007485,NL,CN,MaerskX,Road,1121.1,5.25,13113.6,105,0,100.9,61501.97,54.86,12,8,0.15361354702146962,3307,210,0
SHP0001714,US,FR,CMA-CGM,Air,288.1,1.0,4174.7,201,0,92.5,7495.26,26.02,7,5,0.4322884012539185,3190,202,0
SHP0003458,FR,CN,CMA-CGM,Sea,1926.3,7.63,17802.8,232,0,112.8,91140.09,47.31,30,10,0.4322884012539185,3190,210,1
SHP0010012,DE,FR,MaerskX,Rail,874.8,3.59,4898.6,268,0,96.7,32346.52,36.98,14,7,0.15361354702146962,3307,232,0
SHP0000747,NL,US,DHL-Freight,Road,941.8,3.37,14065.1,76,0,114.7,6595.14,7.0,9,1,0.2991150442477876,3390,215,1
SHP0012098,PL,IN,CMA-CGM,Road,628.9,2.3,4856.1,436,0,125.8,19662.5,31.26,8,9,0.4322884012539185,3190,206,0
SHP0011161,PL,TR,DHL-Freight,Sea,377.8,1.85,16490.3,347,0,94.8,13961.74,36.96,32,4,0.2991150442477876,3390,227,0
SHP0006296,GB,FR,DB Schenker,Road,875.8,3.98,5279.8,87,0,120.8,16195.26,18.49,9,6,0.18876941457586618,3348,218,0
SHP0004684,CN,TR,Expeditors,Sea,369.6,1.16,17329.5,190,1,83.5,17914.6,48.47,32,4,0.06552962298025135,3342,218,0
SHP0019631,NL,FR,MaerskX,Road,1268.1,5.28,18602.6,447,0,97.1,18324.88,14.45,10,9,0.15361354702146962,3307,247,0
SHP0001352,IN,PL,CMA-CGM,Road,9411.4,50.09,18260.4,283,0,89.7,122938.11,13.06,12,6,0.4322884012539185,3190,187,1
SHP0015689,FR,NL,DHL-Freight,Sea,1650.6,4.62,14685.6,270,0,107.6,50590.4,30.65,30,2,0.2991150442477876,3390,249,0
SHP0004239,IN,DE,MaerskX,Road,2613.7,10.06,8264.5,267,0,114.8,98430.74,37.66,9,11,0.15361354702146962,3307,219,0
SHP0008955,VN,PL,Kuehne+Nagel,Air,226.8,0.98,8426.4,288,0,94.5,12144.67,53.55,5,4,0.11185006045949214,3308,245,1
SHP0008720,PL,GB,Kuehne+Nagel,Road,1329.1,5.03,2303.0,161,0,94.4,74264.43,55.88,6,1,0.11185006045949214,3308,225,0
SHP0017273,US,PL,DHL-Freight,Road,1142.4,3.09,889.3,321,0,96.1,28235.53,24.72,6,11,0.2991150442477876,3390,224,0
SHP0008054,NL,PL,DHL-Freight,Air,1427.1,6.01,9853.8,318,0,105.3,47236.68,33.1,6,2,0.2991150442477876,3390,225,0
SHP0002177,GB,CN,MaerskX,Rail,1782.8,6.06,15760.5,98,0,96.4,82815.71,46.45,15,9,0.15361354702146962,3307,194,0
SHP0015920,VN,GB,DHL-Freight,Air,1522.2,5.09,15341.1,319,0,91.4,65058.5,42.74,7,3,0.2991150442477876,3390,227,0
SHP0015056,CN,GB,CMA-CGM,Road,1379.1,4.04,3282.8,470,0,93.3,80231.53,58.18,5,4,0.4322884012539185,3190,205,0
SHP0001838,TR,GB,DHL-Freight,Air,1951.1,7.1,10334.9,464,0,106.3,90455.84,46.36,5,8,0.2991150442477876,3390,229,0
SHP0002517,PL,VN,MaerskX,Rail,550.8,3.26,17484.7,252,0,107.5,23398.32,42.48,16,10,0.15361354702146962,3307,225,0
SHP0015214,TR,FR,Expeditors,Sea,526.2,1.51,8615.7,74,0,105.7,26050.82,49.51,30,1,0.06552962298025135,3342,241,0
SHP0000226,CN,FR,Kuehne+Nagel,Rail,861.7,3.74,432.5,297,0,88.9,5397.85,6.26,11,11,0.11185006045949214,3308,211,0
SHP0017497,VN,GB,DHL-Freight,Air,2383.5,12.19,10761.2,342,0,91.7,81660.94,34.26,5,6,0.2991150442477876,3390,227,0
SHP0003692,US,TR,Kuehne+Nagel,Road,962.0,4.42,14726.7,164,1,96.3,44990.81,46.77,9,4,0.11185006045949214,3308,204,0
SHP0017814,IN,CN,DHL-Freight,Road,693.8,2.1,11325.9,198,0,103.4,22215.87,32.02,10,5,0.2991150442477876,3390,232,0
SHP0006120,VN,US,DHL-Freight,Road,1394.7,4.85,1975.0,18,0,90.4,79025.18,56.66,8,3,0.2991150442477876,3390,236,0
SHP0013211,US,GB,DHL-Freight,Air,1979.8,7.43,10655.1,49,0,113.5,57393.65,28.99,9,1,0.2991150442477876,3390,226,0
SHP0013275,NL,GB,Kuehne+Nagel,Sea,834.6,2.2,2015.9,325,0,111.1,20292.15,24.31,28,4,0.11185006045949214,3308,222,0
SHP0006025,DE,PL,DB Schenker,Air,3608.1,15.04,8905.9,295,1,105.5,210030.04,58.21,7,4,0.18876941457586618,3348,209,0
SHP0001949,US,TR,Expeditors,Road,408.0,1.77,14921.0,413,0,104.6,24301.86,59.56,9,5,0.06552962298025135,3342,204,0
SHP0005042,VN,IN,DB Schenker,Road,749.3,2.43,14083.6,479,0,94.0,27715.78,36.99,10,5,0.18876941457586618,3348,203,0
SHP0016034,PL,TR,DHL-Freight,Road,2518.9,7.4,9815.7,13,0,74.1,19916.82,7.91,9,7,0.2991150442477876,3390,227,0
SHP0007248,TR,FR,CMA-CGM,Road,1432.9,4.39,4367.7,241,0,122.8,27076.0,18.9,8,9,0.4322884012539185,3190,241,0
SHP0016454,TR,VN,DB Schenker,Sea,1431.2,5.6,8056.8,288,0,107.7,9397.83,6.57,31,9,0.18876941457586618,3348,215,1
SHP0014914,TR,FR,DB Schenker,Air,2353.4,5.91,991.2,322,0,106.5,13830.1,5.88,5,5,0.18876941457586618,3348,241,1
SHP0018917,NL,CN,DHL-Freight,Sea,1474.5,3.78,8861.2,386,0,96.4,67695.8,45.91,32,2,0.2991150442477876,3390,210,0
SHP0001117,IN,FR,MaerskX,Road,559.9,1.48,7446.1,21,0,122.5,28158.13,50.29,10,5,0.15361354702146962,3307,221,0
SHP0000393,GB,FR,Expeditors,Sea,6020.2,27.16,11910.2,303,0,90.3,204596.19,33.98,29,3,0.06552962298025135,3342,218,0
SHP0001641,DE,VN,DB Schenker,Sea,1793.3,7.33,18007.9,472,0,100.8,24363.48,13.59,32,2,0.18876941457586618,3348,231,0
SHP0017294,GB,US,Kuehne+Nagel,Sea,1769.5,7.33,15167.8,279,0,105.0,83066.38,46.94,32,8,0.11185006045949214,3308,229,0
SHP0018580,TR,PL,Kuehne+Nagel,Air,533.0,1.35,16357.4,84,0,93.3,31016.74,58.19,8,6,0.11185006045949214,3308,239,0
SHP0004668,FR,DE,DHL-Freight,Rail,5368.3,20.35,4247.3,492,0,95.9,113315.26,21.11,11,4,0.2991150442477876,3390,253,0
SHP0002607,GB,IN,Expeditors,Sea,2963.2,8.62,4205.7,37,0,104.0,53953.42,18.21,29,11,0.06552962298025135,3342,220,1
SHP0004337,US,VN,Kuehne+Nagel,Air,418.4,2.36,15203.7,264,0,85.0,6790.65,16.23,6,4,0.11185006045949214,3308,234,0
SHP0019935,CN,US,Kuehne+Nagel,Air,2168.7,13.58,3548.4,414,0,101.7,128508.35,59.26,6,1,0.11185006045949214,3308,215,0
SHP0011886,US,IN,Kuehne+Nagel,Road,527.9,3.27,10461.1,111,0,90.1,10006.83,18.96,8,11,0.11185006045949214,3308,230,0
SHP0003554,CN,IN,MaerskX,Rail,1186.9,3.86,5691.1,89,0,85.0,49173.41,41.43,13,2,0.15361354702146962,3307,228,0
SHP0015484,VN,US,Kuehne+Nagel,Road,1124.7,5.61,2113.7,344,0,112.7,64039.79,56.94,7,10,0.11185006045949214,3308,236,0
SHP0001262,US,VN,Kuehne+Nagel,Road,2401.1,10.01,3247.6,369,0,99.0,95383.53,39.72,9,7,0.11185006045949214,3308,234,0
SHP0009759,DE,CN,MaerskX,Road,1863.4,9.74,5954.4,442,0,102.1,20848.21,11.19,9,11,0.15361354702146962,3307,234,0
SHP0001187,GB,VN,Kuehne+Nagel,Sea,1626.4,6.15,1414.0,395,0,90.5,42899.03,26.38,28,2,0.11185006045949214,3308,230,0
SHP0000470,NL,VN,Expeditors,Sea,1668.1,4.6,13838.3,74,0,117.1,62803.81,37.65,31,7,0.06552962298025135,3342,199,0
SHP0005583,CN,FR,CMA-CGM,Air,720.9,4.52,16649.7,191,0,137.0,18088.13,25.09,9,12,0.4322884012539185,3190,211,1
SHP0004066,DE,FR,Kuehne+Nagel,Rail,3742.8,12.56,9621.6,250,0,112.4,55037.9,14.71,14,6,0.11185006045949214,3308,232,0
SHP0015566,FR,DE,Kuehne+Nagel,Sea,936.0,4.51,12519.9,406,0,112.0,24154.61,25.81,31,12,0.11185006045949214,3308,253,0
SHP0011888,IN,TR,DHL-Freight,Road,1082.1,3.72,9168.7,304,0,109.8,60311.92,55.74,7,9,0.2991150442477876,3390,246,0
SHP0011941,NL,DE,MaerskX,Road,3320.5,15.95,3449.0,452,0,99.3,133781.81,40.29,7,6,0.15361354702146962,3307,231,0
SHP0014695,PL,US,CMA-CGM,Road,552.3,1.9,11375.7,411,0,89.4,21241.64,38.46,9,5,0.4322884012539185,3190,245,1
SHP0006908,TR,DE,MaerskX,Road,1823.1,5.84,14104.2,260,0,73.1,62092.47,34.06,10,3,0.15361354702146962,3307,218,0
SHP0019953,VN,DE,DHL-Freight,Rail,678.5,1.91,7302.7,178,0,122.1,9343.6,13.77,14,8,0.2991150442477876,3390,222,0
SHP0001310,US,TR,MaerskX,Rail,1520.3,4.89,2481.0,373,1,117.0,33440.27,22.0,11,6,0.15361354702146962,3307,204,0
SHP0011711,US,GB,DB Schenker,Sea,921.2,3.07,13283.9,390,0,89.5,44783.62,48.61,32,5,0.18876941457586618,3348,226,1
SHP0010964,GB,TR,Kuehne+Nagel,Road,346.1,1.01,1018.3,270,0,94.4,20306.19,58.67,5,12,0.11185006045949214,3308,230,0
SHP0011686,CN,TR,Kuehne+Nagel,Air,531.2,1.47,5004.5,179,0,93.7,9657.85,18.18,5,8,0.11185006045949214,3308,218,0
SHP0015939,CN,FR,MaerskX,Road,577.9,3.65,3668.5,253,0,97.0,21283.3,36.83,7,9,0.15361354702146962,3307,211,0
SHP0006344,NL,GB,Kuehne+Nagel,Rail,1149.5,4.33,658.2,324,0,74.6,56415.31,49.08,12,9,0.11185006045949214,3308,222,0
SHP0015762,IN,TR,DB Schenker,Sea,2475.8,15.74,1302.2,486,0,106.2,68450.8,27.65,29,6,0.18876941457586618,3348,246,0
SHP0006723,NL,CN,DB Schenker,Road,1129.8,4.39,9957.9,394,0,90.5,16735.73,14.81,8,4,0.18876941457586618,3348,210,0
SHP0012333,GB,CN,Kuehne+Nagel,Air,106.8,0.35,15783.1,48,0,96.7,5038.26,47.17,9,3,0.11185006045949214,3308,194,0
SHP0017713,DE,TR,Expeditors,Rail,1275.2,3.8,2743.1,440,0,89.2,7800.7,6.12,14,12,0.06552962298025135,3342,232,0
SHP0006218,IN,GB,DB Schenker,Air,5073.0,28.92,4690.4,32,0,91.9,185888.36,36.64,6,12,0.18876941457586618,3348,221,1
SHP0009510,PL,CN,DHL-Freight,Road,977.5,3.26,6189.2,396,0,86.4,34814.39,35.62,8,7,0.2991150442477876,3390,226,0
SHP0006894,VN,TR,Kuehne+Nagel,Sea,914.7,4.87,9603.6,118,0,74.9,9424.2,10.3,31,2,0.11185006045949214,3308,224,0
SHP0003323,PL,VN,CMA-CGM,Rail,749.8,4.09,8362.0,213,0,84.3,31562.63,42.09,14,4,0.4322884012539185,3190,225,1
SHP0012235,VN,DE,DB Schenker,Air,738.2,4.02,2922.8,23,0,101.4,14162.29,19.18,6,6,0.18876941457586618,3348,222,0
SHP0018244,TR,VN,DB Schenker,Air,2398.0,13.25,2427.5,314,0,90.0,71055.97,29.63,7,7,0.18876941457586618,3348,215,0
SHP0013659,NL,VN,Kuehne+Nagel,Air,1084.6,4.85,2877.2,49,0,80.8,48172.79,44.42,5,9,0.11185006045949214,3308,199,0
SHP0000879,FR,DE,Kuehne+Nagel,Road,553.2,3.18,1454.6,421,0,107.8,27870.8,50.38,7,2,0.11185006045949214,3308,253,0
SHP0005011,DE,NL,CMA-CGM,Road,500.6,1.29,17244.9,239,0,99.6,14304.64,28.57,9,3,0.4322884012539185,3190,200,0
SHP0012890,NL,IN,DHL-Freight,Sea,792.8,2.2,9232.3,88,0,78.9,31541.31,39.78,30,7,0.2991150442477876,3390,230,0
SHP0012102,NL,PL,CMA-CGM,Rail,1253.0,6.12,10157.8,168,0,93.6,5022.13,4.01,13,1,0.4322884012539185,3190,225,0
SHP0005086,NL,VN,MaerskX,Sea,1972.8,6.62,1300.9,131,0,90.5,46791.69,23.72,28,6,0.15361354702146962,3307,199,0
SHP0009893,DE,PL,DHL-Freight,Rail,1297.2,3.56,590.4,188,0,112.8,14359.91,11.07,11,10,0.2991150442477876,3390,209,0
SHP0010992,TR,CN,DB Schenker,Rail,2222.3,5.82,18512.5,178,0,81.5,79668.28,35.85,15,4,0.18876941457586618,3348,219,0
SHP0008110,FR,VN,MaerskX,Sea,958.8,3.12,6743.3,384,0,80.6,40181.9,41.91,29,5,0.15361354702146962,3307,212,0
SHP0009727,IN,VN,MaerskX,Sea,1338.0,7.24,4356.1,410,0,96.8,33095.23,24.73,29,1,0.15361354702146962,3307,215,0
SHP0008664,US,NL,Expeditors,Rail,421.4,1.28,13465.1,448,0,116.3,7974.45,18.92,17,5,0.06552962298025135,3342,233,0
SHP0006693,VN,US,MaerskX,Road,1500.8,7.35,9623.9,178,0,83.8,83289.87,55.5,7,2,0.15361354702146962,3307,236,0
SHP0013393,DE,IN,Expeditors,Air,1142.4,7.31,9090.6,116,0,75.8,63023.93,55.17,5,7,0.06552962298025135,3342,231,0
SHP0009818,GB,US,CMA-CGM,Rail,951.6,3.66,2498.5,479,0,104.7,24368.5,25.61,13,2,0.4322884012539185,3190,229,1
SHP0009381,DE,NL,CMA-CGM,Rail,3424.0,12.28,3150.5,52,1,83.5,154491.43,45.12,12,10,0.4322884012539185,3190,200,1
SHP0019140,GB,CN,CMA-CGM,Air,1391.0,4.61,7847.7,408,0,102.4,21697.18,15.6,6,2,0.4322884012539185,3190,194,0
SHP0008932,NL,FR,Expeditors,Rail,1679.8,10.51,17894.4,39,0,117.5,36176.07,21.54,17,6,0.06552962298025135,3342,247,0
SHP0008321,US,GB,DB Schenker,Sea,1383.2,8.13,10450.8,447,0,107.6,23456.93,16.96,30,2,0.18876941457586618,3348,226,1
SHP0003354,US,GB,DHL-Freight,Air,3391.5,11.67,3851.3,2,0,100.1,14320.43,4.22,4,5,0.2991150442477876,3390,226,0
SHP0004867,US,TR,DB Schenker,Road,386.3,1.23,6075.7,250,0,104.8,9537.62,24.69,9,5,0.18876941457586618,3348,204,0
SHP0001409,PL,NL,DB Schenker,Road,2767.7,12.92,3800.8,240,0,110.7,122773.49,44.36,6,7,0.18876941457586618,3348,228,0
SHP0011286,DE,NL,CMA-CGM,Road,2149.9,9.93,6153.1,214,0,105.4,102805.87,47.82,7,12,0.4322884012539185,3190,200,0
SHP0010916,IN,GB,DB Schenker,Sea,462.2,2.85,6854.8,158,0,105.8,10709.97,23.17,30,11,0.18876941457586618,3348,221,0
SHP0013674,IN,VN,CMA-CGM,Air,462.0,1.54,14530.6,304,0,101.8,11847.62,25.64,7,2,0.4322884012539185,3190,215,0
SHP0008237,DE,PL,DB Schenker,Sea,4426.1,12.17,4769.7,300,0,89.4,124421.99,28.11,31,1,0.18876941457586618,3348,209,0
SHP0003766,VN,IN,MaerskX,Road,2173.0,6.22,2243.4,418,0,104.9,95265.14,43.84,8,3,0.15361354702146962,3307,203,0
SHP0002040,US,VN,Kuehne+Nagel,Sea,4542.1,17.95,13877.4,162,0,123.1,103369.72,22.76,31,1,0.11185006045949214,3308,234,0
SHP0015554,DE,PL,DB Schenker,Road,1301.2,3.63,7334.5,103,0,97.6,48566.99,37.32,8,2,0.18876941457586618,3348,209,0
SHP0016398,NL,IN,DHL-Freight,Rail,1402.7,6.46,6446.4,465,0,82.0,59216.65,42.22,13,5,0.2991150442477876,3390,230,0
SHP0016811,PL,GB,Expeditors,Air,3829.6,19.13,1976.1,400,0,116.0,111653.15,29.16,6,5,0.06552962298025135,3342,225,0
SHP0002867,TR,CN,DB Schenker,Sea,1677.5,6.16,15055.6,73,0,97.2,18116.05,10.8,32,4,0.18876941457586618,3348,219,0
SHP0013894,TR,NL,Kuehne+Nagel,Rail,2393.3,14.39,16925.1,300,0,111.9,106704.81,44.58,15,6,0.11185006045949214,3308,217,1
SHP0006993,FR,IN,DB Schenker,Road,711.5,1.81,3098.6,394,0,94.0,6776.14,9.52,6,6,0.18876941457586618,3348,193,0
SHP0013662,DE,PL,DHL-Freight,Rail,910.2,2.42,8139.4,379,0,100.8,43759.63,48.08,15,2,0.2991150442477876,3390,209,1
SHP0015851,US,TR,DHL-Freight,Sea,326.7,1.09,315.5,116,0,93.6,4966.99,15.2,28,5,0.2991150442477876,3390,204,1
SHP0014616,GB,IN,MaerskX,Sea,1090.9,2.9,11963.5,197,0,104.0,42428.45,38.89,29,6,0.15361354702146962,3307,220,0
SHP0006986,VN,FR,DB Schenker,Sea,3277.2,10.16,14814.8,164,0,90.6,163100.09,49.77,32,7,0.18876941457586618,3348,226,1
SHP0013669,NL,CN,Kuehne+Nagel,Sea,568.5,1.98,16132.9,198,0,118.7,26099.46,45.91,32,5,0.11185006045949214,3308,210,0
SHP0006975,US,FR,Expeditors,Air,1455.8,3.75,4860.7,371,0,102.1,59677.96,40.99,5,3,0.06552962298025135,3342,202,0
SHP0019292,PL,NL,DHL-Freight,Sea,2631.7,11.42,4638.2,36,0,110.3,106115.41,40.32,28,4,0.2991150442477876,3390,228,0
SHP0018749,CN,GB,MaerskX,Road,994.7,4.31,13511.8,418,0,112.4,40933.44,41.15,8,6,0.15361354702146962,3307,205,0
SHP0003157,VN,PL,DB Schenker,Rail,1030.3,5.35,14486.9,37,0,94.5,16138.55,15.66,16,3,0.18876941457586618,3348,245,1
SHP0016604,NL,IN,CMA-CGM,Air,519.9,1.62,4219.5,232,0,122.3,18221.54,35.05,7,3,0.4322884012539185,3190,230,1
SHP0004936,DE,FR,Expeditors,Rail,649.7,1.92,17961.2,267,0,85.2,33821.96,52.06,16,4,0.06552962298025135,3342,232,0
SHP0011614,CN,TR,DB Schenker,Road,533.2,1.34,332.9,176,0,102.9,28880.59,54.16,5,3,0.18876941457586618,3348,218,0
SHP0018628,DE,IN,DB Schenker,Sea,1926.4,5.24,12255.5,180,0,107.5,32570.14,16.91,30,1,0.18876941457586618,3348,231,1
SHP0004955,CN,VN,Kuehne+Nagel,Rail,2614.8,8.77,11492.2,124,0,91.7,23140.44,8.85,13,12,0.11185006045949214,3308,215,0
SHP0009685,IN,NL,CMA-CGM,Sea,3143.0,10.02,18072.9,84,0,97.5,40716.22,12.95,33,5,0.4322884012539185,3190,191,0
SHP0002196,US,VN,MaerskX,Air,1493.8,5.3,13499.5,65,0,103.4,49497.17,33.14,8,9,0.15361354702146962,3307,234,0
SHP0010041,IN,CN,DHL-Freight,Road,1922.9,5.52,2445.7,497,0,107.6,54521.24,28.35,7,9,0.2991150442477876,3390,232,1
SHP0009271,GB,DE,MaerskX,Air,719.0,4.22,5690.7,258,0,76.1,19742.66,27.46,8,12,0.15361354702146962,3307,203,1
SHP0004910,NL,GB,DHL-Freight,Sea,2230.5,7.83,8705.6,271,0,94.0,98926.08,44.35,32,6,0.2991150442477876,3390,222,0
SHP0000336,DE,FR,DHL-Freight,Rail,1815.2,6.54,15945.9,175,0,99.2,102411.15,56.42,15,4,0.2991150442477876,3390,232,0
SHP0017551,TR,PL,Expeditors,Rail,2209.4,12.22,13070.8,266,0,114.6,51225.74,23.19,15,3,0.06552962298025135,3342,239,0
SHP0009474,PL,CN,DHL-Freight,Road,176.3,0.84,2455.4,47,0,105.6,7188.87,40.78,6,1,0.2991150442477876,3390,226,0
SHP0004411,GB,PL,CMA-CGM,Air,1603.1,9.26,14664.4,182,0,85.4,16066.12,10.02,9,3,0.4322884012539185,3190,217,1
SHP0005484,DE,US,DHL-Freight,Air,2119.3,6.37,12027.7,251,0,91.4,109298.29,51.57,7,3,0.2991150442477876,3390,206,0
SHP0017951,NL,IN,Kuehne+Nagel,Rail,485.7,2.19,12489.8,384,0,104.3,2517.28,5.18,15,5,0.11185006045949214,3308,230,0
SHP0010639,TR,DE,Expeditors,Rail,459.3,1.91,9160.8,184,0,107.9,10282.43,22.39,14,10,0.06552962298025135,3342,218,0
SHP0006080,CN,FR,CMA-CGM,Air,637.3,3.81,7016.6,330,0,86.8,35596.66,55.86,5,8,0.4322884012539185,3190,211,0
SHP0015867,GB,PL,CMA-CGM,Rail,247.2,0.99,14058.1,397,0,87.8,9082.34,36.74,15,11,0.4322884012539185,3190,217,1
SHP0004029,NL,DE,Kuehne+Nagel,Sea,610.8,1.59,17226.2,116,0,103.8,32717.22,53.56,32,7,0.11185006045949214,3308,231,1
SHP0006910,PL,DE,Expeditors,Air,1747.7,9.59,10440.3,199,0,119.7,79854.13,45.69,7,8,0.06552962298025135,3342,238,0
SHP0006972,CN,DE,Kuehne+Nagel,Rail,571.5,1.43,17729.7,417,0,110.3,18961.14,33.18,15,2,0.11185006045949214,3308,224,0
SHP0010753,VN,TR,CMA-CGM,Road,539.7,3.05,518.7,32,0,110.7,9280.76,17.2,7,2,0.4322884012539185,3190,224,1
SHP0007775,FR,TR,MaerskX,Rail,97.8,0.29,12861.7,1,0,100.6,3240.89,33.14,16,3,0.15361354702146962,3307,222,0
